,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
71,2022-03-13 23:10:12+00:00,1503146437944692747,"💪💪💪 🙏👆На протяжении веков в Украину вторгались татары, поляки, шведы, Австро-Венгерская империя, немцы, большевики и русские. А Украина всегда освобождала себя. На Майдане они показали пример мужества и продолжают сражаться. Какое мужество! @kiraincongress @ZelenskyyUa https://t.co/eRYOn1M5mv",NatGue72,0,Nat Gue 🇦🇷🇪🇸🇺🇦🇪🇺🕊🕊🕊,ru
72,2022-03-13 23:09:48+00:00,1503146337507942409,"@max_katz Тогда пусть все долги после советского распада тоже Украина платит. Пусть беженцев тоже она содержит. По факту все сейчас нас травят, мы стоически держимся и терпим санкции, потому что не мы затевали войну, а козлы отпущения опять россияне. ""Выходите получать по лицу за Украину"".",liebeeszuleben1,0,liebe es zu leben und Pizza,ru
73,2022-03-13 23:08:59+00:00,1503146131534012422,Как генералы подставили Путина || Украина стала костью в горле https://t.co/pcoE354F2f via @YouTube,surenpivazyan,0,Suren Pivazyan,ru
74,2022-03-13 23:08:36+00:00,1503146036889587721,"@hammyGT @pingwinator @olyapka Так Украина не Чечня. При всем уважении. И кадыровцы - не все чеченцы. У нас тоже чеченцы воюют. Причем давно. Продолжают воевать против России.
Ок, давай посмотрим, что будет через месяц.",5sv7,1,Vladyslav Surkov,ru
75,2022-03-13 23:08:28+00:00,1503146002764939265,"Россия вербует добровольцев для агрессии.
 Украина набирает добровольцев для обороны.  Россия не оправдается.",sigma3141,0,しぐま,ru
76,2022-03-13 23:08:17+00:00,1503145956858077184,"@UKRINFORM Эх, а где же вы были раньше, когда в Херсон безнаказанно вернулся сальдо, который в 2014 рассказывал на rassia today, как Херсон хочет в расею… а сегодня он же возглавил митинг за хнр… Херсон это ворота крыма, как можно было так бездарно из открыть.но мы верим все будет Украина",AnnaAnn43220893,0,Ban Ana,ru
77,2022-03-13 23:07:31+00:00,1503145760438853640,"как нарушение международного права, но построили ""Северный поток-2""; мы хотели, чтобы Украина защищала себя – и, таким образом, безопасность Европы – но, пожалуйста, не с помощью нашего оружия. Мы должны признать, что мы в своей позиции были непоследовательны"", - заявил Хабек.",volodarskijo,1,volodarskijo,ru
78,2022-03-13 23:07:14+00:00,1503145692142915586,@Tsihanouskaya @kavaleuski @ForeignPolicy Белорусы! Украина не хочет воевать против вас! Не начинайте ненужную войну для своей страны. Не ведитесь на провокации путинских пропагандистов! Будьте умнее🙏,SvetlanaSnezko,1,Светлана Снежко,ru
79,2022-03-13 23:06:42+00:00,1503145555979128843,"типа, ало, людям говорят, что украину придумал ленин, и вообще украина — это часть россии, и вообще берем крупнее: ссср не существовал — это тоже все россия, а они сидят и лапшичку с ушей кушают. https://t.co/qc7FlMaIw1",_E_m_o_K_i_d_,1,с҉м҉о҉р҉о҉g҉u҉н҉а҉-҉y҉p҉o҉g҉u҉н҉а҉🕊,ru
80,2022-03-13 23:06:15+00:00,1503145443697565699,"Нам не закроют небо

Об этом заявил министр экономики Германии Роберт Хабек в интервью Frankfurter Allgemeine.

""Для Европы, для НАТО, для Запада было ошибкой держать открытую дверь для Украины и в то же время говорить: вам туда нельзя. Это раздражает. 

Украина чувствовала https://t.co/5GO3W8vy7I",volodarskijo,1,volodarskijo,ru
81,2022-03-13 23:06:11+00:00,1503145425867526145,Сделала мем сегодня о ситуации с моей странной( Украина) и страной моих подруг( Россия). Какого-то хуя самый обиженный казах оказался. Видеть ли его напрягают мамы которые оскорбляют русских. А ниче что у нас все таки война а у них макдональдс просто закрылся?,KatejustKate,0,K I,ru
